name,xPos,xposName,access,latest,owner,statisticalSector,questionnaire,geographicCoverage,sampleSize,disaggregationAge,disaggregationLocation,sourceType,url
Current smoking status (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Number of cigarettes smoked in the past 24 hours (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Smoking any form of tobacco (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Other forms of tobacco used (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Health insurance coverage (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Type of health insurance cover (UDHS),3,Data Series,,,,,MEN'S QUESTIONNAIRE; SECTION 8: OTHER HEALTH ISSUES,,,Actual,1st level admin area,,
Name (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Age (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Religion (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Ethinicity (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Education level (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Ability to read and write (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Main econoic activity (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Leisure ways (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Access to information (UGBVS),3,Data Series,,,,,SECTION A: Personal Data,,,Actual,2nd level admin area,,
Forms of gender based violence (UGBVS),3,Data Series,,,,,SECTION B: Knowledge on Violence with special reference to GBV,,,Actual,2nd level admin area,,
Examples of gender based violence (UGBVS),3,Data Series,,,,,SECTION C: Community Attitude to Violence,,,Actual,2nd level admin area,,
Wife must obey husband (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Family problems only discussed in family (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Wife must show husband who is boss (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Wife should choose her friends (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Wife is obliged to have sex with husband (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
People should intervene GBV in a family (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Reason for a man to hit his wife (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
When can wife refuse to have sex with husband (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Influence of political conflict on GBV in homes (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
How can a woman cope with GBV (UGBVS),3,Data Series,,,,,SECTION D:  Practices / Norms on Violent Behavior within Families,,,Actual,2nd level admin area,,
Ever been married (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
How many times has one ever been married (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Current marital status (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Reason for divorce (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Form of marriage (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Dowry/ bride price paymemnt (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Type of marriage (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
How long one has been married (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Does partner have other partners? (UGBVS),3,Data Series,,,,,SECTION E: Marriage / Partnership,,,Actual,2nd level admin area,,
Highest level of partner's education (UGBVS),3,Data Series,,,,,SECTION F: Background information of wife or partner,,,Actual,2nd level admin area,,
Source of income for spouse (UGBVS),3,Data Series,,,,,SECTION F: Background information of wife or partner,,,Actual,2nd level admin area,,
Frequency of couple's conflict (UGBVS),3,Data Series,,,,,SECTION F: Background information of wife or partner,,,Actual,2nd level admin area,,
Main causes of conflict (UGBVS),3,Data Series,,,,,SECTION F: Background information of wife or partner,,,Actual,2nd level admin area,,
Characteristics of wife/ partner,3,Data Series,,,,,SECTION F: Background information of wife or partner,,,Actual,2nd level admin area,,
Has any of these ever occurred? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Who did it? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Which injuries were experienced? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Sought for medical care? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Reason for seeking medical care (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Who did you tell about it? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
What was their reaction? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Who was most helpful? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
From whom did you get legal support? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Given safety when waiting for support? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
How were cases solved? (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Reason for unsolved cases (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
Community services to prevent GBV (UGBVS),3,Data Series,,,,,SECTION G: Gender-Based Violence,,,Actual,2nd level admin area,,
MANUFACTURER (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
DRUG NAME (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
REGISTRATION NUMBER(NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
GENERIC NAME(NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
DRUG STRENGTH (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
DOSAGE  FORM (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
Name of APPLICANT (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
Drug PACK SIZES (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
DRUG LICENCE HOLDER (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
COUNTRY OF MAKE (NDA),3,Data Series,,,,,Drug registration form,,,None,None,,
Commodity (IMIS),3,Data Series,,,,,,,,None,1st level admin area,,
Commodity Units (IMIS),3,Data Series,,,,,,,,None,2nd level admin area,,
Commodity values (IMIS),3,Data Series,,,,,,,,None,3rd level admin area,,
Unit price (IMIS),3,Data Series,,,,,,,,None,4th level admin area,,
Establishment name(UEES),3,Data Series,,,,,Section 1A: Identification,,,None,2nd level admin area,,
Address(UEES),3,Data Series,,,,,Section 1A: Identification,,,None,3rd level admin area,,
Economic activity(UEES),3,Data Series,,,,,Section 1A: Identification,,,None,4th level admin area,,
Payment methods(UEES),3,Data Series,,,,,Section 1B: Labour,,,None,5th level admin area,,
Employees - male(UEES),3,Data Series,,,,,Section 1B: Labour,,,None,6th level admin area,,
Employees - female(UEES),3,Data Series,,,,,Section 1B: Labour,,,None,7th level admin area,,
Employees - total(UEES),3,Data Series,,,,,Section 1B: Labour,,,None,8th level admin area,,
Earnings(UEES),3,Data Series,,,,,Section 1B: Labour,,,None,9th level admin area,,
BusinessID,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
EstablishmentName,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
Activity,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
MalesEmployed,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
FemalesEmployed,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
TotalEmployed,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
Ownership type,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
FemaleOwners,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
MaleOwners,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
nationality,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
YearStarted,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
EnterpriseID,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
ExistedIn1989,3,Data Series,,,,,Main questionnaire,,,None,Actual location,,
collaboration and partnership between CSO and HLGs,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,1st level admin area,,
support to local governments (both HLGs and LLGs) in the previous three years,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,1st level admin area,,
received support from local government,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,1st level admin area,,
target beneficiaries get the intended benefits from LGDP II investment/projects,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,1st level admin area,,
access to the investments by LGDP II,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,1st level admin area,,
LGDP II processes effect on CSO's service delivery,3,Data Series,,,,,This file contains data from the Civil Society Organisations' Checklist.,,,None,2nd level admin area,,
name of the health facility,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
government designated level of facility,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
patients treated per day during week days,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Number of Doctors,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Number of Nurses or Midwives,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Other Health Workers,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
 health facility admits in-patients,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
bed capacity of health facility,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
health facility receives assistance under LGDP I,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Construction of Outpatient Dept,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Construction of Maternity Ward,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Construction of General Ward,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Hospital Beds,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Hospital Matress,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Other Hospital Equipment,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Bicycle Ambulance,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Construction of Staff Quarters,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Qty Recieved for Others,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
who decided on the type of assistance,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
to what extent did the assistance address health facility needs,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
rating of assistance received under LGDP II,3,Data Series,,,,,Community questionnaire section 1,,,None,2nd level admin area,,
Distance from village centre,3,Data Series,,,,,This file contains data from section 3: 'Community Services' of the Community Questionnaire.,,,None,2nd level admin area,,
Common means of transport,3,Data Series,,,,,This file contains data from section 3: 'Community Services' of the Community Questionnaire.,,,None,2nd level admin area,,
Tme taken to get there from village centre,3,Data Series,,,,,This file contains data from section 3: 'Community Services' of the Community Questionnaire.,,,None,2nd level admin area,,
projects implemented in the community,3,Data Series,,,,,This file contains data from section 5: 'Community Participation in LGDP II Activities' of the Community Questionnaire.,,,None,2nd level admin area,,
status of the project,3,Data Series,,,,,This file contains data from section 5: 'Community Participation in LGDP II Activities' of the Community Questionnaire.,,,None,2nd level admin area,,
project addressed community needs,3,Data Series,,,,,This file contains data from section 5: 'Community Participation in LGDP II Activities' of the Community Questionnaire.,,,None,2nd level admin area,,
investment in Education,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
decision making processes of education projects,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
project management committee PMC formed,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
How often does management committee meet,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
communication of the committees decisions,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
How well are the committees decisions adhered to,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
use of management committee beyond the life of the project,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
extending lessons to other initiatives,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
changes in the performance of parish Council,3,Data Series,,,,,This file contains data from section 6: 'Education Infrastructure' of the Community Questionnaire.,,,None,2nd level admin area,,
Bank,3,Data Series,,,,,,,,None,Urban/Rural,,
Money transfer,3,Data Series,,,,,,,,None,Urban/Rural,,
Microfinance,3,Data Series,,,,,,,,None,Urban/Rural,,
Forex bureau,3,Data Series,,,,,,,,None,Urban/Rural,,
Post office,3,Data Series,,,,,,,,None,Urban/Rural,,
Friends,3,Data Series,,,,,,,,None,Urban/Rural,,
Traders,3,Data Series,,,,,,,,None,Urban/Rural,,
Others,3,Data Series,,,,,,,,None,Urban/Rural,,
Bank,3,Data Series,,,,,,,,None,Urban/Rural,,
Money transfer,3,Data Series,,,,,,,,None,Urban/Rural,,
Microfinance,3,Data Series,,,,,,,,None,Urban/Rural,,
Forex bureau,3,Data Series,,,,,,,,None,Urban/Rural,,
Post office,3,Data Series,,,,,,,,None,Urban/Rural,,
Friends,3,Data Series,,,,,,,,None,Urban/Rural,,
Traders,3,Data Series,,,,,,,,None,Urban/Rural,,
Others,3,Data Series,,,,,,,,None,Urban/Rural,,
Consumption r,3,Data Series,,,,,,,,None,Urban/Rural,,
Child care r,3,Data Series,,,,,,,,None,Urban/Rural,,
Education r,3,Data Series,,,,,,,,None,Urban/Rural,,
Travel r,3,Data Series,,,,,,,,None,Urban/Rural,,
Farming r,3,Data Series,,,,,,,,None,Urban/Rural,,
Business r,3,Data Series,,,,,,,,None,Urban/Rural,,
Building r,3,Data Series,,,,,,,,None,Urban/Rural,,
Land purchase r,3,Data Series,,,,,,,,None,Urban/Rural,,
Health r,3,Data Series,,,,,,,,None,Urban/Rural,,
Ceremony r,3,Data Series,,,,,,,,None,Urban/Rural,,
Other r,3,Data Series,,,,,,,,None,Urban/Rural,,
Consumption s,3,Data Series,,,,,,,,None,Urban/Rural,,
Child care s,3,Data Series,,,,,,,,None,Urban/Rural,,
Education s,3,Data Series,,,,,,,,None,Urban/Rural,,
Travel s,3,Data Series,,,,,,,,None,Urban/Rural,,
Farming s,3,Data Series,,,,,,,,None,Urban/Rural,,
Business s,3,Data Series,,,,,,,,None,Urban/Rural,,
Building s,3,Data Series,,,,,,,,None,Urban/Rural,,
Land purchase s,3,Data Series,,,,,,,,None,Urban/Rural,,
Health s,3,Data Series,,,,,,,,None,Urban/Rural,,
Ceremony s,3,Data Series,,,,,,,,None,Urban/Rural,,
Other s,3,Data Series,,,,,,,,None,Urban/Rural,,
Consumption r,3,Data Series,,,,,,,,None,Urban/Rural,,
Child care r,3,Data Series,,,,,,,,None,Urban/Rural,,
Education r,3,Data Series,,,,,,,,None,Urban/Rural,,
Travel r,3,Data Series,,,,,,,,None,Urban/Rural,,
Farming r,3,Data Series,,,,,,,,None,Urban/Rural,,
Business r,3,Data Series,,,,,,,,None,Urban/Rural,,
Building r,3,Data Series,,,,,,,,None,Urban/Rural,,
Land purchase r,3,Data Series,,,,,,,,None,Urban/Rural,,
Health r,3,Data Series,,,,,,,,None,Urban/Rural,,
Ceremony r,3,Data Series,,,,,,,,None,Urban/Rural,,
Other r,3,Data Series,,,,,,,,None,Urban/Rural,,
Consumption s,3,Data Series,,,,,,,,None,Urban/Rural,,
Child care s,3,Data Series,,,,,,,,None,Urban/Rural,,
Education s,3,Data Series,,,,,,,,None,Urban/Rural,,
Travel s,3,Data Series,,,,,,,,None,Urban/Rural,,
Farming s,3,Data Series,,,,,,,,None,Urban/Rural,,
Business s,3,Data Series,,,,,,,,None,Urban/Rural,,
Building s,3,Data Series,,,,,,,,None,Urban/Rural,,
Land purchase s,3,Data Series,,,,,,,,None,Urban/Rural,,
Health s,3,Data Series,,,,,,,,None,Urban/Rural,,
Ceremony s,3,Data Series,,,,,,,,None,Urban/Rural,,
Other s,3,Data Series,,,,,,,,None,Urban/Rural,,
Commodity Units (IMIS),3,Data Series,,,,,,,,None,2nd level admin area,,
Commodity values (IMIS),3,Data Series,,,,,,,,None,3rd level admin area,,
Unit price (IMIS),3,Data Series,,,,,,,,None,4th level admin area,,
Date of recording,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Day of recording,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Time of recording,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Vehicle Registration number,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Vehicle Type,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Vehicle Tonnage,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Country Code,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Border Post,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
URA Assessment Number,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Flow ,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Transit,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Town of Origin,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Town of Destination,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Transport Cost of Cargo,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Item Name,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Unit Code ,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Quantity in Packaging,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Quantity on Truck,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Quantity declared to URA,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
ICBT Quantity,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Value declared to URA,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
Price,3,Data Series,,,,,VEHICLE FORM A,,,None,Actual location,,
RecNr,3,Data Series,,,,,,,,Actual,2nd level admin area,,
CountryId,3,Data Series,,,,,,,,Actual,3rd level admin area,,
CentreId,3,Data Series,,,,,,,,Actual,4th level admin area,,
IndividualId,3,Data Series,,,,,,,,Actual,5th level admin area,,
Sex,3,Data Series,,,,,,,,Actual,6th level admin area,,
DoB,3,Data Series,,,,,,,,Actual,7th level admin area,,
EventCount,3,Data Series,,,,,,,,Actual,8th level admin area,,
EventNr,3,Data Series,,,,,,,,Actual,9th level admin area,,
EventCode,3,Data Series,,,,,,,,Actual,10th level admin area,,
EventDate,3,Data Series,,,,,,,,Actual,11th level admin area,,
ObservationDate,3,Data Series,,,,,,,,Actual,12th level admin area,,
LocationId,3,Data Series,,,,,,,,Actual,13th level admin area,,
MotherId,3,Data Series,,,,,,,,Actual,14th level admin area,,
DeliveryId,3,Data Series,,,,,,,,Actual,15th level admin area,,
Visa Type,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Entry permit Type,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Certificate of residence Reason,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Dependant pass Type ,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Special pass,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Student pass ,3,Data Series,,,,,SECTION 1: SELECT TYPE OF APPLICATION/ CATEGORY,,,Actual,None,,
Given names,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Surnames,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Date of Birth,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Gender,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Marital Status,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Current nationality,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Dual nationality ,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Former nationality ,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Place of Birth,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Country of Birth,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Immigration status in Country of Residence ,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
City of Residence,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Current residential address,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Phone number,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Current place of work,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
E-mail address,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Colour of hair,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Colour of eyes,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Height (feet),3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Height (Inches),3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Do you have any children ,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Do you have any other dependants?,3,Data Series,,,,,SECTION 2: PERSONAL DATA,,,Actual,None,,
Passport Type ,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Passport Number,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Issuing Country,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Place of Issue,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Date of Issue,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Date of Expiry,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Previous passport (if any) number,3,Data Series,,,,,SECTION 3: PASSPORT DATA,,,Actual,None,,
Contact in Uganda ,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Name and telephone number of contact,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Duration of stay requested,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Purpose of Visit ,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Date of Arrival,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Point of entry,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Denied a Visa before ,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Deported before,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Convicted in any country,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
Any criminal proceedings against you,3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
"Suffering from any infectious, contagious or mental illness",3,Data Series,,,,,SECTION 4: OTHER DATA,,,Actual,None,,
INDIVIDUAL REGISTRATION,3,Data Series,,,,,SECTION 1: REGISTER FOR TAXES,,,None,1st level admin area,,
NON-INDIVIDUAL REGISTRATION,3,Data Series,,,,,SECTION 1: REGISTER FOR TAXES,,,None,1st level admin area,,
GROUP REGISTRATION,3,Data Series,,,,,SECTION 1: REGISTER FOR TAXES,,,None,1st level admin area,,
PAYMENT REGISTRATION,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
PAYMENT RE-REGISTRATION,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
PRINT PAYMENT RECEIPT,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
PAYMENT RE-GENERATION,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
PRINT INCOME TAX PAYMENT CERTIFICATE,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
PAY VISA/ MASTERCARD PRN,3,Data Series,,,,,SECTION 2: PAYMENTS,,,None,1st level admin area,,
SEARCH AND CERTIFICATION,3,Data Series,,,,,SECTION 3: MOTOR VEHICLE,,,None,1st level admin area,,
MOTOR VEHICLE SEARCH DETAILS,3,Data Series,,,,,SECTION 3: MOTOR VEHICLE,,,None,1st level admin area,,
BULK REGISTRATION,3,Data Series,,,,,SECTION 4: STAMP DUTY,,,None,1st level admin area,,
STAMP CERTIFICATE ISSUANCE,3,Data Series,,,,,SECTION 4: STAMP DUTY,,,None,1st level admin area,,
STAMP CERTIFICATE ISSUANCE FOR BULK ASSESSMENT,3,Data Series,,,,,SECTION 4: STAMP DUTY,,,None,1st level admin area,,
DUPLICATE CERTIFICATE ISSUANCE,3,Data Series,,,,,SECTION 4: STAMP DUTY,,,None,1st level admin area,,
DECLARATION OF INSTRUMENT,3,Data Series,,,,,SECTION 4: STAMP DUTY,,,None,1st level admin area,,
Title ,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
Surname/ Maiden Name,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
First Name,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
Middle Name,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
Acquired Name ,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
Family/Father's Surname,3,Data Series,,,,,Section A - Name and Address,,,None,Urban/Rural,,
